id,name,registry_code,favicon,is_unicorn,industries,business_types,lists,display_name,turnover,labour_taxes,employees,lq_turnover,lq_labour_taxes,lq_employees,ly_turnover,ly_labour_taxes,ly_employees,employees_change,turnover_change_percentage,labour_taxes_change_percentage,ly_employees_change,ly_turnover_change_percentage,ly_labour_taxes_change_percentage
7a9df96e-35c5-4330-a762-31ed64400a79,APARTNE OÜ,14033256,/logos/static/14033256.ico,False,"['Telecommunication & Services', 'Software & Services']",['B2B'],['ALL'],RIDLINE,23630.89,835.52,1.0,6203.20,7260.14,1.0,31455.60,1655.06,1.0,0.0,281,-88,0.0,-25,-50
882aec03-d2b2-4854-97be-531c5b952d5f,KOSHERDEV OÜ,12624102,,False,[],[],['ALL'],KOSHERDEV,9034.99,1680.86,1.0,5393.22,1648.08,1.0,11098.20,1648.08,1.0,0.0,68,2,0.0,-19,2
8aa511b4-f070-4c80-95cd-295baec0c3b5,RATECHAIN SOLUTIONS OÜ,12893397,,False,[],[],['ALL'],RATECHAIN SOLUTIONS OÜ,23339.14,1395.48,1.0,30762.69,1031.54,1.0,21728.19,1232.49,1.0,0.0,-24,35,0.0,7,13
9ab31143-5258-4e11-8b4e-0fe33acb63b6,MODUULO OÜ,14524793,/logos/static/14524793.webp,False,"['Software & Services', 'Fintech']",['B2B'],['ALL'],MODUULO,,,1.0,319.88,,2.0,2593.12,1034.40,2.0,-1.0,,,-1.0,,
a8ce4fbd-daaa-4c8c-ba6d-79a959d8bf6a,CONTENTQUO OÜ,12844157,/logos/static/12844157.ico,False,"['Software & Services', 'Data & Analytics']","['B2B', 'B2G']",['ALL'],CONTENTQUO,196277.81,8180.13,1.0,241667.28,7717.08,1.0,260971.29,6982.10,1.0,0.0,-19,6,0.0,-25,17
aca42853-9522-497b-b76e-5414e101b3c4,SAUNUM GROUP AS,12765742,/logos/static/12765742.webp,False,['Household & Personal Products'],['B2C'],['ALL'],SAUNUM,27120.00,20341.03,1.0,22800.00,9672.33,1.0,,17343.20,1.0,0.0,19,110,0.0,,17
ae06b568-00bf-48fb-b606-f485d22d9a86,SWAPSMART OÜ,14797806,/logos/static/14797806.webp,False,"['Consumer Services', 'Transportation', 'Telecommunication & Services']","['B2C', 'B2B', 'C2C', 'B2B2C']",['ALL'],SMARTSWAP,60530.78,476.10,1.0,23015.53,460.02,1.0,83725.76,1788.48,2.0,0.0,163,3,-1.0,-28,-73
bd17fb27-17ae-40f2-92d6-24bdbae0e05b,B2B TRADE OÜ,12944864,/logos/static/12944864.webp,False,['Transportation'],"['B2B', 'B2C', 'B2B2C']",['ALL'],CITY CARRIER,278194.84,422.88,1.0,137590.56,413.52,1.0,93979.76,413.52,1.0,0.0,102,2,0.0,196,2
beebd61f-8926-4797-90dc-f60efb5ca5ef,ARIUMLAB OÜ,14358662,/logos/static/14358662.webp,False,"['Pharmaceutical', 'Healthcare']",['B2B2C'],['ALL'],SMARTMICROPHARMACY,76677.88,4866.59,1.0,16516.91,4523.10,1.0,104703.05,4371.17,1.0,0.0,364,8,0.0,-27,11
c25744ae-d523-4414-a528-9a657a2ef7be,YORSO EUROPE OÜ,14451226,/logos/static/14451226.ico,False,"['Software & Services', 'Agriculture, Aquaculture & Agritech']",['B2B'],['ALL'],YORSO,238047.21,966.26,1.0,136724.55,1364.40,1.0,240834.78,2526.81,1.0,0.0,74,-29,0.0,-1,-62
cd9f8169-2cc2-4e6a-b26e-bf93a2090a1b,FESTERA BIOBOXES OÜ,14293069,/logos/static/14293069.webp,False,['Biotechnology'],"['B2G', 'B2C']",['ALL'],WASTEFOX,,,1.0,,,1.0,4537.26,,,0.0,,,,,
ce3211c6-0cf0-4f38-9723-11c569b68223,REINVEST24 OÜ,14383364,/logos/static/14383364.webp,False,"['Proptech', 'Fintech']","['B2C', 'B2B']",['ALL'],REINVEST24,6953.19,6797.14,1.0,21742.61,5493.42,1.0,35279.47,6601.83,1.0,0.0,-68,24,0.0,-80,3
d088bd88-6b58-4641-9623-0d73bda3358c,PAYGO SOLUTIONS OÜ,14749061,/logos/static/14749061.webp,False,"['Fintech', 'Proptech']",['B2B'],['ALL'],PAYGO,27256.93,1611.56,1.0,30588.83,1590.48,1.0,17468.70,1295.24,1.0,0.0,-11,1,0.0,56,24
d3727ad4-5c33-4d03-a441-987cf4821d8c,"EESTI DIGIRAAMATUTE KESKUS, OÜ",11955914,,False,[],[],['ALL'],"EESTI DIGIRAAMATUTE KESKUS, OÜ",289977.07,4581.98,1.0,213141.02,4149.68,1.0,205579.99,4095.46,1.0,0.0,36,10,0.0,41,12
db6c1837-49e6-4968-b86c-514a41b23cd7,VIDEOCV OÜ,14098592,/logos/static/14098592.webp,False,"['Software & Services', 'Human Resource & Employment']",['B2B'],['ALL'],VIDEOCV OÜ,15065.00,667.39,1.0,9502.00,1106.69,1.0,26055.00,1492.36,1.0,0.0,59,-40,0.0,-42,-55
dc30223e-f946-45d1-a883-5082fe01632f,INVESTLY TECHNOLOGIES OÜ,12710066,/logos/static/12710066.ico,False,['Fintech'],['B2B'],['ALL'],INVESTLY,36734.99,12904.34,1.0,46773.09,21074.07,1.0,63927.53,20029.66,3.0,0.0,-21,-39,-2.0,-43,-36
de813f22-384e-4fa7-8c54-856f89864167,REMOTELY OÜ,14281238,/logos/static/14281238.webp,False,"['Software & Services', 'Edtech']","['B2B', 'B2C']",['ALL'],REMOTELY,499.00,1554.87,1.0,,1524.09,1.0,42150.43,2547.37,1.0,0.0,,2,0.0,-99,-39
e3a7d8de-c72f-4a6a-a69b-da957886b993,SURFACE LABS INTERNATIONAL OÜ,12071137,,False,[],[],['ALL'],SURFACE LABS INTERNATIONAL OÜ,,,1.0,,,1.0,,,1.0,0.0,,,0.0,,
e56cbc39-057d-43ec-9710-5153c9d98a45,CRUMBLO OÜ,14534649,/logos/static/14534649.webp,False,[],[],['ALL'],CRUMBLO OÜ,,,1.0,,,1.0,,,1.0,0.0,,,0.0,,
e7ac886b-79f0-4d14-83eb-123f722930da,TRAXNET OÜ,14426300,,False,[],[],['ALL'],TRAXNET,,2886.18,1.0,,2495.78,1.0,,4843.66,1.0,0.0,,16,0.0,,-40
e8261ea3-3d8e-4597-9d11-c0abfa368a85,FUTUCLASS OÜ,14805115,/logos/static/14805115.ico,False,['Edtech'],"['B2G', 'B2B2C', 'B2C']",['ALL'],FUTUCLASS,5984.61,3069.22,1.0,22166.83,4453.84,1.0,26953.73,8149.23,2.0,0.0,-73,-31,-1.0,-78,-62
e8f0b40c-206c-421a-b916-5027d2f9fea1,FLIRTIC OÜ,12104785,,False,[],[],['ALL'],FLIRTIC OÜ,7481.73,4463.24,1.0,8988.90,4285.26,1.0,9404.53,4285.26,1.0,0.0,-17,4,0.0,-20,4
ead9b5d6-7de7-4826-b824-650358d83a0a,FRIEDEGGGAMES OÜ,14270950,/logos/static/14270950.webp,False,['Software & Services'],['B2C'],['ALL'],FRIEDEGGGAMES OU,50898.14,748.40,1.0,52110.79,789.03,1.0,143021.55,780.78,1.0,0.0,-2,-5,0.0,-64,-4
f0bc8359-beef-4a27-8dd4-4ac610ee5719,MOBINNER OÜ,14372691,/logos/static/14372691.ico,False,['Software & Services'],"['B2B', 'B2C']",['ALL'],MOBINNER,1678.11,,1.0,3602.17,,1.0,65859.88,3009.31,2.0,0.0,-53,,-1.0,-97,
f41a769f-460c-4c1f-83e0-b3162557b210,ONDEMAND APPS OÜ,14521027,/logos/static/14521027.webp,False,"['Transportation', 'Software & Services']",['B2B'],['ALL'],ONDE,4140745.57,3671.89,1.0,4044967.71,3307.32,1.0,3690806.03,5826.24,2.0,0.0,2,11,-1.0,12,-37
fd4f6b2d-83b0-478f-8003-62ca868f67cb,FENIKS GAMING OÜ,14275723,/logos/static/14275723.webp,False,['Software & Services'],"['B2C', 'C2C', 'B2B']",['ALL'],FENIKS GAMING OÜ,,,1.0,,,1.0,,,1.0,0.0,,,0.0,,
fe6644da-3435-46c7-9ac9-bc15b0362301,REALEYES OÜ,11730664,,False,[],[],"['EstVCA2024', 'ALL', 'EstVCA2023']",REALEYES OÜ,4524454.66,780.45,1.0,5625020.70,717.75,1.0,4187145.47,694.32,1.0,0.0,-20,9,0.0,8,12
00d99ca9-5920-4ddc-a0e6-9989d7fa9137,REXXBN OÜ,14645551,/logos/static/14645551.webp,False,"['Fintech', 'Software & Services']","['B2B2C', 'B2B']",['ALL'],REXXBN,13560.00,,,23040.00,,,20880.00,,,,-41,,,-35,
013614b9-5f7c-496c-9547-8db2fc71f4f1,LU LU OÜ,12261674,,False,[],[],['ALL'],LU LU OÜ,,,,,,,,,,,,,,,
021a4ea1-2b76-4dbd-8b87-31e7119c9edb,CONSCIOUS INITIATIVE OÜ,12963910,/logos/static/12963910.webp,False,"['Edtech', 'Healthcare', 'Manufacturing']",['B2B'],['ALL'],WELLNESS ORBIT (COMPANY NAME: CONSCIOUS INITIATIVE PLC),2506.80,,,308.86,,,2753.61,,,,712,,,-9,
05574390-ff4c-4784-8bb2-a66d5ce5a89c,C-YBER OÜ,12891091,/logos/static/12891091.webp,False,"['Data & Analytics', 'Software & Services']","['B2C', 'B2B2C', 'C2C', 'B2G', 'B2B']",['ALL'],C-YBER,48800.00,,,39921.20,,,690.00,,,,22,,,6972,
0578561d-303b-45e0-b4ce-904735f757e3,CHRIS THOMPSON OÜ,14107629,/logos/static/14107629.webp,False,['Software & Services'],['B2B'],['ALL'],NEUROACTIVE AI,2235.92,918.04,,8942.50,911.40,,,,,,-75,1,,,
08d04431-22e6-4c58-b86e-5c43e87adf59,TOGGL HIRE OÜ,14186764,/logos/static/14186764.webp,False,[],[],['ALL'],HUNDRED5,,,,,,,309313.26,15627.02,2.0,,,,,,
09bb6de5-16e5-48fd-9be1-f460170b9bb4,VUUHH OÜ,14460828,/logos/static/14460828.ico,False,"['Software & Services', 'Manufacturing']","['B2G', 'B2B', 'B2B2C']",['ALL'],VUUHH,,,,,,,,,,,,,,,
0cd11f1e-a6b1-4b3b-a7e2-c7a4fe625aef,MEMBERSE OÜ,14907465,/logos/static/14907465.ico,False,"['Software & Services', 'E-commerce', 'Entertainment']",['B2B2C'],['ALL'],MEMBERSE,23.97,,,,,,225.98,,,,,,,-89,
0e1086b1-ba12-4281-b0ba-32491cff555c,VUMONIC DATALABS OÜ,14588215,/logos/static/14588215.webp,False,['Software & Services'],"['B2C', 'B2B']",['ALL'],VUMONIC - A NEXT-GEN AI DRIVEN MARKET INTELLIGENCE COMPANY,10891.91,,,,,,135639.68,,,,,,,-92,
0fab9556-4185-4448-bf01-54b92ff012bf,FROZEN KINGDOM OÜ,12069764,,False,[],[],['ALL'],FROZEN KINGDOM OÜ,,,,1500.00,,,,507.25,,,,,,,
10f667c0-c3e7-41b9-8705-db4e94d1aebd,APPTASTIC OÜ,14666926,/logos/static/14666926.ico,False,['Software & Services'],['B2B'],['ALL'],APPTASTIC,1076.86,,,8493.37,,,8277.18,,,,-87,,,-87,
1106a2cc-cc04-45b6-b67b-7b55e4ad8ce2,OÜ SHOPERB,12607629,/logos/static/12607629.webp,False,['Software & Services'],['B2B'],['ALL'],SHOPERB,1062.78,,,3073.22,,,,,,,-65,,,,
11c30faf-47e2-40f4-8f83-1145d35cf2e8,ALL MEDIA DIGITAL OÜ,11385782,,False,[],[],['ALL'],ALL MEDIA DIGITAL OÜ,,,,,,,,,,,,,,,
13c32dd4-f2f6-4b82-8db9-12ae5a5b901d,HALA DIGITAL OÜ,14276473,/logos/static/14276473.webp,False,['Software & Services'],['B2B'],['ALL'],HALA.AI,1687.21,,,1395.85,,,1621.73,,,,21,,,4,
13d4c0e1-ff79-413b-8579-82a05aaad671,LEADFINDER OÜ,14890380,/logos/static/14890380.webp,False,['Marketing'],['B2B'],['ALL'],LEADFINDER,,,,,,,38283.51,3634.65,2.0,,,,,,
147710a8-bf29-413f-ad79-035cfe1cc880,WAGECAN EUROPE OÜ,14034103,/logos/static/14034103.ico,False,"['Fintech', 'Software & Services']","['B2B', 'B2C']",['ALL'],WAGECAN,,,,,,,10500.00,2891.70,1.0,,,,,,
150782d0-ad8f-4e7c-8243-d57693bc0fdc,SALESMATH OÜ,14480854,,False,[],[],['ALL'],SALESMATH OÜ,,,,,,,,,,,,,,,
1511c768-b103-4e22-be48-292c11d5ebb4,IGNIUM OÜ,14767998,/logos/static/14767998.webp,False,[],[],['ALL'],IGNIUM OÜ,,,,,,,,,,,,,,,
16bd3304-d380-40c2-8213-c0996748e850,WISEDRIVE OÜ,14798869,/logos/static/14798869.webp,False,"['Software & Services', 'Consumer Services']","['B2B', 'B2C']",['ALL'],WISEDRIVE,,,,,,,,,,,,,,,
16f3796b-6971-40c9-a291-a4ae1635d20b,GOGONANO OÜ,12548418,/logos/static/12548418.webp,False,"['Materials & Chemicals', 'Retail', 'Household & Personal Products']","['B2B', 'B2C']",['ALL'],GOGONANO,13463.61,,,46362.31,,,10096.62,,,,-71,,,33,
17b784ea-5cb0-487d-94d0-3381dc34e5f9,LOOKASTIC OÜ,12913668,/logos/static/12913668.webp,False,['Consumer Services'],['B2C'],['ALL'],LOOKASTIC OÜ,18749.15,,,13760.94,,,66896.74,,,,36,,,-72,
1b297b5d-060e-4628-8340-9d164a2463d6,TALLINN2EUROPE ENTERPRISES OÜ,14459892,/logos/static/14459892.webp,False,"['Food, Beverage & Tobacco', 'Engineering', 'Software & Services']",['B2C'],['ALL'],TALLINN2EUROPE ENTERPRISES OÜ,,,,,,,4056.99,,,,,,,,
1bbf039c-b1f0-48bc-afae-60402384435d,TRAINEDON OÜ,12552934,/logos/static/12552934.webp,False,[],[],['ALL'],TRAINEDON,668737.56,18125.53,,591974.36,13035.27,1.0,393129.45,11336.58,1.0,,13,39,,70,60
1c2d503a-461c-40e3-b923-df5c85eb3bb5,OPEROSE LABS OÜ,14278348,/logos/static/14278348.webp,False,"['Engineering', 'Software & Services']",['B2B'],['ALL'],OPEROSE LABS OÜ,,,,,,,,,,,,,,,
1e2fe6a2-2182-40cd-b3af-7433b90da783,JETCELL TECHNOLOGIES OÜ,14920721,/logos/static/14920721.webp,False,"['Human Resource & Employment', 'Software & Services']",['B2B'],['ALL'],QPAGE.ONE,,,,,,,28115.75,11666.62,1.0,,,,,,
1eb52d7a-ba1c-45bb-b712-2ce9df4b20dc,GOLBRIAK SPACE OÜ,14353890,/logos/static/14353890.ico,False,['Telecommunication & Services'],"['B2G', 'B2B']",['ALL'],GOLBRIAK SPACE OÜ,56023.45,2625.85,,1028.90,425.93,,,1326.84,,,5345,516,,,98
1fbac6ea-54c5-4232-a021-fe0e651d5fbe,DEVOLON OÜ,12705444,/logos/static/12705444.webp,False,"['Fintech', 'Software & Services']","['B2B', 'B2C']",['ALL'],DEVOLON,5000.00,2940.09,,20294.46,6365.38,,108833.72,13086.86,2.0,,-75,-54,,-95,-78
20e7c2a7-d147-4b27-8f9a-347cd6342afd,GRATITUDE SERVICES OÜ,14824443,/logos/static/14824443.webp,False,['Consumer Services'],"['B2B', 'B2C']",['ALL'],GRATITUDE SERVICES,,,,,,,17975.98,,,,,,,,
2120f69d-2c51-465b-b9c9-4c4e05d59bd3,IDYLLUM LABS OÜ,14905331,/logos/static/14905331.webp,False,['Software & Services'],['B2B'],['ALL'],IDYLLUM LABS,,,,,,,52.97,,,,,,,,
215dd713-c24e-4dfb-b105-3c91cd9bb4b3,ROKKEX OÜ,14651540,/logos/static/14651540.webp,False,[],[],['ALL'],ROKKEX,,,,,,,,,,,,,,,
21a30f65-65d2-48ef-a057-3013d412674a,CAR RENTAL GATEWAY LIMITED EESTI FILIAAL,14055507,/logos/static/14055507.webp,False,['Software & Services'],['B2B'],['ALL'],CAR RENTAL GATEWAY,517907.20,150792.48,,397799.83,154307.26,29.0,605309.82,179752.32,39.0,,30,-2,,-14,-16
227a517c-3b76-4d3d-9990-f54bc56a7e6f,PRECISION NAVIGATION SYSTEMS OÜ,14471513,/logos/static/14471513.ico,False,"['Infrastructure & Logistics', 'Agriculture, Aquaculture & Agritech', 'Deep tech']",['B2B'],['ALL'],PRECISION NAVIGATION SYSTEMS,18274.34,,,12669.81,,,3084.05,,,,44,,,493,
22c89a3a-8548-428e-a1fe-2af3e3d7dfdd,GATEME OÜ,12883849,,False,[],[],['ALL'],GATEME OÜ,,,,59.41,,,,,,,,,,,
23a7b230-ef2a-4189-b7d9-2e9202beeb3f,GRASPIC OÜ,14611405,/logos/static/14611405.webp,False,"['Entertainment', 'Software & Services']","['B2B2C', 'B2C']",['ALL'],GRASPIC,,,,,,,,,,,,,,,
24e0a8ba-6931-4e97-b904-8cefee795558,PATRON.AI OÜ,14562635,/logos/static/14562635.webp,False,"['Data & Analytics', 'Software & Services']",['B2B'],['ALL'],PATRON.AI,,,,,,,,,,,,,,,
26411924-434c-4cdc-b424-c68afda8f289,SMARTBNB OÜ,14143080,/logos/static/14143080.webp,False,"['Software & Services', 'Travel & Hospitality']","['B2B2C', 'B2B']",['ALL'],SMARTBNB OÜ,1323833.82,,,1537622.73,,,3258885.64,,,,-14,,,-59,
264f3614-bb27-4f84-be52-3b7b55de8d67,MOBILE MEDIA OÜ,12267139,,False,[],[],['ALL'],MOBILE MEDIA OÜ,,,,,,,,,,,,,,,
273fe3f6-02b7-49a8-9934-56ff1f41177f,HEALTHY ENGAGE TECHNOLOGY OÜ,14942757,/logos/static/14942757.webp,False,"['Fintech', 'Software & Services']","['B2B2C', 'B2B']",['ALL'],PORTMONE,,,,,,,,,,,,,,,
27608c5f-1a83-43db-b2c4-00cc1b9dafc6,KELLER MEDIA OÜ,12618219,,False,[],[],['ALL'],STALLION ROCKSHORE,20412.05,3446.23,,18334.76,1356.60,,15792.25,1564.00,,,11,154,,29,120
285e71ea-2a42-40c2-8eb1-39646445f5f5,BEYONDPERFORM OÜ,14114090,/logos/static/14114090.webp,False,[],[],['ALL'],BEYONDPERFORM OÜ,,,,,,,,,,,,,,,
2932f94a-a105-4add-a443-40e2986d0b41,SORRY AS A SERVICE OÜ,12793922,/logos/static/12793922.webp,False,[],[],['ALL'],SORRY AS A SERVICE,,,,,,,261.50,,,,,,,,
2935a691-a61f-4667-853e-98d27f001209,ADDLIX OÜ,14638870,,False,"['Software & Services', 'Telecommunication & Services']",['B2B2C'],['ALL'],ADDLIX,,,,,,,1125.47,,,,,,,,
2bbd774c-35bf-4a21-8642-199c7763c517,RUUL OÜ,14272541,/logos/static/14272541.webp,False,['Fintech'],['B2B'],['ALL'],RIMUUT,5740872.58,,,4506770.90,,,5917741.36,,,,27,,,-3,
2bfac3fe-4fa6-4552-ac1b-270629cd6195,BLOCKHIVE OÜ,14255442,/logos/static/14255442.ico,False,[],[],['ALL'],BLOCKHIVE OÜ,,,,,,,,,,,,,,,
2c49eed3-d003-4bd0-a63f-a6729ba736c1,FULL PROFILE OÜ,12781913,,False,[],[],['ALL'],FULL PROFILE OÜ,,,,,,,,,,,,,,,
2c80ed4f-b6ff-4057-b449-7c3bd8d3949a,INVENT-SOLUTIONS OÜ,14058871,/logos/static/14058871.webp,False,"['Software & Services', 'Entertainment', 'Edtech']","['B2B2C', 'B2B']",['ALL'],EXCELLENT JOBS,,,,,,,,,,,,,,,
2ca64a49-a6ca-44ab-a3c7-363afedfecd0,EVENTIFY OÜ,14533266,,False,[],[],['ALL'],EVENTIFY LIFE,4609.63,,,4425.96,,,8835.04,,,,4,,,-48,
2d39e78a-7170-4a23-a8fa-07208a5928f3,VERTIGOGAMES OÜ,14340159,/logos/static/14340159.webp,False,['Software & Services'],['B2C'],['ALL'],VERTIGO GAMES OÜ,2935320.81,,,1636962.56,,,2494644.02,,,,79,,,18,
2e06ed48-cd2d-446c-b5b3-3463cceb89ac,TRANSFORMATIVE AI OÜ,14218837,/logos/static/14218837.webp,False,[],[],"['ALL', 'EstVCA2024', 'EstVCA2023']",TRANSFORMATIVE AI OÜ,,,,,,,,,,,,,,,
2ee62fc7-1877-48ab-a7ac-4771533f9299,SKUUPER OÜ,12716554,/logos/static/12716554.webp,False,"['Data & Analytics', 'Software & Services']","['B2B', 'B2C']",['ALL'],SKUUPER,,,,,,,,,,,,,,,
2f23ce4f-90a4-4bdd-9a13-b10a0a643f9f,SPICETONE OÜ,12461440,/logos/static/12461440.webp,False,[],[],['ALL'],SPICETONE,492.09,,,,,,555.00,,,,,,,-11,
31348fee-e2bb-465e-9732-eb2e115e74c7,L99 OÜ,14394669,/logos/static/14394669.ico,False,['Edtech'],['C2C'],"['EstVCA2022', 'EstVCA2020', 'EstVCA2024', 'EstVCA2023', 'ALL', 'EstVCA2021', 'EstVCA2019']",SALTO,24045.90,1739.60,,660.66,2347.80,,468.00,2702.70,,,3540,-26,,5038,-36
31eed0f7-65d2-4923-9980-30b58ba4e4cf,DOCSIFY OÜ,14161117,/logos/static/14161117.ico,False,[],[],['ALL'],DOCSIFY,86884.95,,,43934.16,,,463.79,,,,98,,,18634,
341be135-63e9-4422-8641-f3a7becfbe27,DESEIROSE OÜ,14481411,/logos/static/14481411.ico,False,"['Data & Analytics', 'E-commerce', 'Software & Services']","['B2B2C', 'B2B']",['ALL'],POLLYMETRIX,28464.39,,,29520.30,37.84,,30836.05,3311.35,,,-4,,,-8,
34c41da3-2837-4a70-8982-004519a9762d,BIOMETRIC TECHNOLOGIES OÜ,14735024,/logos/static/14735024.webp,False,"['Fintech', 'Software & Services']",['B2B'],['ALL'],IRISCAN,158.72,,,192.07,,,1560.96,,,,-17,,,-90,
3530eb43-1a44-4667-86dc-a3979fc9dab1,KUB3 LABS OÜ,14594279,/logos/static/14594279.webp,False,['Software & Services'],"['B2B2C', 'B2C']",['ALL'],CATENACCIO FOOTBALL MANAGER BY KORONITE OÜ,-389.02,,,1912.15,,,113.52,,,,-120,,,-443,
35750779-7e3a-465a-a08d-09220b4d2c02,ETHR OÜ,14233506,,False,['Medical Devices'],[],['ALL'],ETHR,39150.00,,,,,,,,,,,,,,
366f2f3c-73a7-446d-901d-1b97fa8854cc,ADVENDOR NETWORK OÜ,12712817,/logos/static/12712817.ico,False,[],[],['ALL'],ADVENDOR,,,,,,,,,,,,,,,
3716b4de-90b3-4904-9329-da007dd74441,EASYFY OÜ,12852777,,False,"['Software & Services', 'Manufacturing']",['B2B'],['ALL'],FRANK.AI,,,,,,,,,,,,,,,
3748c048-cc86-403e-bd5c-488b29545663,SENTAB ESTONIA OÜ,12507632,/logos/static/12507632.webp,False,[],[],['ALL'],SENTAB,855.30,,,70.20,,,105.30,215.82,,,1118,,,712,
37afd4a8-9923-4ff1-a693-5d64fc19301d,MINTERIO OÜ,12813725,/logos/static/12813725.webp,False,[],[],['ALL'],MINTERIO OÜ,,,,,,,,,,,,,,,
380a9666-a7e8-4c72-9d62-3ea6b351cf68,MD AGENCY OÜ,14794825,/logos/static/14794825.webp,False,['Software & Services'],['B2B'],['ALL'],MD AGENCY,,,,,,,,,,,,,,,
3919206d-8d74-4f3e-8668-eeacce88f4c3,TRIBE THEORY OÜ,14633878,,False,[],[],['ALL'],TRIBE THEORY OÜ,1250.50,,,43843.00,,,32179.50,,,,-97,,,-96,
3932dea5-1ba4-48c4-a7ef-b5744171772f,STIGO OÜ,11551461,/logos/static/11551461.webp,False,[],[],['ALL'],STIGO OÜ,,,,,,,,,,,,,,,
3af089ca-d794-492b-97b9-8540a42480dc,INVESTORISE ESTONIA OÜ,14177593,,False,[],[],['ALL'],INVESTORISE ESTONIA OÜ,,,,,,,,,,,,,,,
3ba91a1b-9ab8-490e-a8f9-def90b18e000,GRABCAD OÜ,11944075,,False,[],[],['ALL'],GRABCAD OÜ,74948.48,17433.42,,37384.81,6147.00,1.0,435938.19,173754.16,7.0,,100,184,,-83,-90
3becfda0-8d53-4384-b7fc-36c0397b8e87,HOMESTUDY OÜ,14838014,/logos/static/14838014.ico,False,"['Software & Services', 'Edtech']","['B2B', 'B2C', 'B2G']",['ALL'],TAUT,,,,,,,,,,,,,,,
3e2722e6-a358-4404-80ae-7ae95a43e220,BENUEVO OÜ,12312609,,False,[],[],['ALL'],BENUEVO OÜ,56212.66,8758.43,,59871.76,8420.02,1.0,55580.04,11520.33,1.0,,-6,4,,1,-24
409cffc7-a837-4f90-a609-be72df2c8989,FINRADAR OÜ,14485308,/logos/static/14485308.webp,False,['Fintech'],['B2B2C'],['ALL'],CRYPTORADAR,2151.75,,,3347.24,,,10158.21,,,,-36,,,-79,
40fab779-4437-4da8-87fa-c3a90decf8d6,COSTS.EE OÜ,14398029,/logos/static/14398029.webp,False,[],[],['ALL'],COSTS.EE OÜ,,,,,,,,,,,,,,,
46251801-0b64-4344-b74b-cd934040101d,FLEEP TECHNOLOGIES OÜ,12373841,/logos/static/12373841.webp,False,[],[],['ALL'],FLEEP,10584.79,,,13305.13,,,12979.21,,,,-20,,,-18,
49261806-e3a3-4e08-8f4d-3fde27719f86,VIVITA ESTONIA OÜ,14521955,,False,[],[],['ALL'],VIVITA ESTONIA OÜ,6475.00,227.01,,97.58,9828.00,,17572.03,40031.25,7.0,,6536,-98,,-63,-99
49bed9eb-89ba-43c2-ac2d-fcd974afc6e9,BITEFUL OÜ,16504694,,False,"['Food, Beverage & Tobacco', 'Software & Services']",['B2B'],"['ALL', 'EstVCA2024', 'EstVCA2023']",BITEFUL,1567.00,13057.80,,2600.25,12535.74,,562.46,12535.80,,,-40,4,,179,4
49fda4ab-fd61-4ab5-9b37-fc20ab5397ad,METRICS DEVELOPMENT OÜ,12709175,/logos/static/12709175.webp,False,"['Software & Services', 'Fintech']",['B2B'],['ALL'],TAP2PAY,21107.83,,,29965.40,,,94179.22,,,,-30,,,-78,
4ca36bd2-b39f-452b-847f-b786e6c4680e,ZIRITY OÜ,14622165,/logos/static/14622165.webp,False,"['Retail', 'Software & Services']",['B2B'],['ALL'],ZIRITY,,,,,,,,,,,,,,,
4e06c4af-197c-4ca2-9e5e-ceca6625977c,NEUROMATION OÜ,14331930,,False,[],[],['ALL'],NEUROMATION OÜ,,,,,,,,,,,,,,,
4e1317ed-746c-4f56-b5df-696062ff2c66,LIFEUP OÜ,14012142,/logos/static/14012142.webp,False,[],[],['ALL'],LIFEUP OÜ,,,,,,,,,,,,,,,
4f9bdd4c-6604-4b2f-b4d9-960d8ba70c1d,LAINERGY OÜ,12976746,/logos/static/12976746.webp,False,['Energy'],"['B2G', 'B2C', 'B2B']",['ALL'],LAINERGY OÜ,,,,,,,,,,,,,,,
5231122f-2356-42d0-b05c-ba8bfd5d4d55,PAYTAILOR OÜ,12778710,/logos/static/12778710.ico,False,"['Fintech', 'Software & Services']",['B2B'],['ALL'],PAYTAILOR,13.93,,,3339.02,,,9563.45,2946.11,,,-100,,,-100,
5387a979-8d39-4dc8-b839-c483eb095d75,LINSTER OÜ,14463442,/logos/static/14463442.webp,False,"['Fintech', 'Construction']",['B2C'],['ALL'],LINSTER,,,,,,,,,,,,,,,
5780ff26-2ece-48ea-a1f5-e8ca69e2a9a6,REPORTAUTO OÜ,14352139,/logos/static/14352139.webp,False,"['Fintech', 'Transportation']","['B2C', 'B2B']","['ALL', 'Superangel']",REPORTAUTO,76380.53,,,29209.72,,,83747.06,,,,161,,,-9,
57afc24e-3954-4310-a968-29e305d447af,SMI GROUP OÜ,12517949,/logos/static/12517949.ico,False,"['Fintech', 'E-commerce', 'Retail']","['B2B', 'B2B2C', 'B2C']",['ALL'],AUFORT,1633.69,3336.40,,5778.71,3296.16,2.0,808.38,3721.26,3.0,,-72,1,,102,-10
57bbefc4-a68a-4a3d-b497-765273cea930,EKOTEKT OÜ,14698671,/logos/static/14698671.ico,False,[],[],['ALL'],EKOTEKT OÜ,,,,,,,,,,,,,,,
